0
";2017-08-09 11:17;0;0;""They are the ones who fought in 2007 ( Kikuyus &Kales). For the rest of us just like 2013 we shall accept and move on #KenyaDecides"";;;#KenyaDecides;""895197431884910592"";https://twitter.com/Kakush_/status/895197431884910592        "
";2017-08-09 11:16;0;0;""For as long as Kales and Kikuyus are not on the opposite side of the political divide we are safe. Relax #KenyaDecides"";;;#KenyaDecides;""895197086572048386"";https://twitter.com/Kakush_/status/895197086572048386        "
";2017-08-09 10:28;0;0;""you know most prisoners are kikuyus so they voted along tribal lines"";;;;""895184910272667648"";https://twitter.com/MSichenga/status/895184910272667648        "
";2017-08-09 10:19;0;0;"""" @BelAkinyii : Kwani only Kikuyus celebrating Uhuru win or these are fake accounts? Who voted for these thieves?"""";;@BelAkinyii;;""895182609877225476"";https://twitter.com/Kariuki__/status/895182609877225476        "
";2017-08-09 10:16;0;1;""I still don't believe that Kikuyus and kalenjin are the majority of all the other Kenyans"";;;;""895181983579549697"";https://twitter.com/gideon_edwards/status/895181983579549697        "
";2017-08-09 10:14;0;0;""Uzuri hakuwezi kua na post election violence round hii. Kelenjins and Kikuyus wako pamoja  Luhyas we are peaceful. Luos hawawezi pekee yao"";;;;""895181517827211264"";https://twitter.com/JacksonLuvusi/status/895181517827211264       "
";2017-08-09 10:02;1;0;""Maybe we say Kikuyu's have unity compared to all other tribes kikuyus are always determined and go in large masses to vote tena."";;;;""895178541121376257"";https://twitter.com/DianahNeddy1/status/895178541121376257        "
";2017-08-09 09:51;0;1;""This was bound to happen....70% of Starehe voters are Kikuyus and hence kamwana effect."";;;;""895175655616376832"";https://twitter.com/NKanyuira/status/895175655616376832        "
";2017-08-09 09:48;0;1;""for your kikuyus to loot? Those fuckers who have married okuyu should kick them out of their lives. They are hell"";;;;""895174978164981761"";https://twitter.com/c51d75aca21947a/status/895174978164981761        "
";2017-08-09 09:33;0;2;""kikuyus and kalenjins are all kikuyus and all those other tribes ni stronghold ya opposition? madness"";;;;""895171071573360642"";https://twitter.com/ClaireAriri/status/895171071573360642        "
";2017-08-09 08:28;0;0;""If you want attention don't go looking for it by disrespecting kenyans We are not kikuyus we are kenyans Fool"";;;;""895154869916635137"";https://twitter.com/peterultralit/status/895154869916635137        "
";2017-08-09 07:35;0;1;""Meru is in Eastern. We are not Kikuyus ."";;;;""895141411368165376"";https://twitter.com/RookieKE/status/895141411368165376        "
";2017-08-09 07:26;7;46;""Kwani only Kikuyus celebrating Uhuru win or these are fake accounts? Who voted for these thieves?"";;;;""895139252631212032"";https://twitter.com/BelAkinyii/status/895139252631212032        "
";2017-08-09 05:58;0;0;""Trust me those Kikuyus Ruto's people killed are still fresh in their heads..hapo wakale mlichezwa roho safi dadi"";;;;""895117025860890624"";https://twitter.com/gcurse1/status/895117025860890624        "
";2017-08-09 05:33;3;21;""I don't hate your Opinion . NO I DONT... I hate the fact that you generalize all Kikuyus and think they are all the same #TogetherforPeace"";;;#TogetherforPeace;""895110682101895171"";https://twitter.com/wacheri_w/status/895110682101895171        "
";2017-08-09 05:06;0;16;""Tribal much? Who said all Kikuyus are thieves?"";;;;""895103879238610944"";https://twitter.com/codesmithx/status/895103879238610944        "
";2017-08-09 02:34;0;0;""@MelanieWendo imagine since you left This country just went on a LOOTING SPREE and I won't Hide KIKUYUS are spoiling the Kenyan name..."";;@MelanieWendo;;""895065781830000640"";https://twitter.com/brapsy_/status/895065781830000640        "
";2017-08-09 02:10;0;0;""Yes  where kikuyus are concerned"";;;;""895059689427390464"";https://twitter.com/bennybushman/status/895059689427390464       "
";2017-08-09 01:16;0;0;""For somalis  the Kikuyus were both parners and rivals in politics  I think we are better off with kenyatta than Odinga https:// twitter.com/daudmacruf/sta tus/895045580023627777 …"";;;;""895046121889951744"";https://twitter.com/SomaliSet/status/895046121889951744      "
";2017-08-09 01:14;0;0;""Kikuyus are the same. Maybe not all of em. Just 99.999999% https:// twitter.com/mvoke/status/8 95045122974470144 …"";;;;""895045530316939264"";https://twitter.com/LyricalArsenal/status/895045530316939264        "
";2017-08-08 21:57;0;0;""On this I support you. The day we shall have candidates who are non Luos  Kikuyus and Kalenjins  that we shall vote in favour of Kenya."";;;;""894995915081228288"";https://twitter.com/JAKADAWA/status/894995915081228288      "
";2017-08-08 21:35;2;5;""Yet again  tyranny of numbers rules #Kenya . Kikuyus and Nandis are a difficult gang to dislodge.. reproduce to defeat them.. #KenyaDecides"";;;#Kenya #KenyaDecides;""894990517674663941"";https://twitter.com/TheAfroArab/status/894990517674663941       "
";2017-08-08 20:54;0;0;""But Kikuyus are everywhere and also there must be those people who won't like baba from his backyard https:// twitter.com/OushDA/status/ 894979637801046016 …"";;;;""894980040777248769"";https://twitter.com/_Barrack__/status/894980040777248769        "
";2017-08-08 19:35;0;0;""Kikuyus are happy now....ok"";;;;""894960253392965632"";https://twitter.com/Hanstilen/status/894960253392965632        "
";2017-08-08 18:30;0;1;""We Kikuyus are lying low with 63.24% of votes so far #ElectionsKE2017 #ElectionKE2017 #KenyaVotes2017"";;;#ElectionsKE2017 #ElectionKE2017 #KenyaVotes2017;""894943979371888640"";https://twitter.com/hsorimpan/status/894943979371888640        "
";2017-08-08 18:30;0;0;""Kisumu Uhuru has Zero votes (0 ) but media will say Kikuyus are tribal"";;;;""894943882756186115"";https://twitter.com/revmwa46/status/894943882756186115        "
";2017-08-08 16:42;0;0;""#LyndaNaShugaboy @lyndaoriaso @radiomaisha kikuyus are always economical yawah ati atume msge ndo ajue"";;@lyndaoriaso @radiomaisha;#LyndaNaShugaboy;""894916833127657472"";https://twitter.com/masika_bram/status/894916833127657472        "
";2017-08-08 15:47;0;0;""@IEBCKenya Non Kikuyus are being turned away from polling stations in Kikuyu township. @NASA"";;@IEBCKenya @NASA;;""894902925545291780"";https://twitter.com/ghoverhn/status/894902925545291780        "
";2017-08-08 10:50;2;7;""Haha this hashtag is tribal. Out of 44 kenyan tribes only kikuyus and few Kalenjins are the ones tweeting.... #NASAExposed"";;;#NASAExposed;""894828026411851776"";https://twitter.com/otangah/status/894828026411851776        "
";2017-08-08 10:36;0;1;""Kikuyus dont even love this man are you ready for embarrasement in 2022?coz i really cnt wait to see you cry real tears"";;;;""894824565116948480"";https://twitter.com/breebreveta35/status/894824565116948480        "
";2017-08-08 08:59;3;2;""Me I have lived with Kikuyus all my life and they are beautiful people. Stop being a colossal obtuse prick and exercise some sobriety. https:// twitter.com/my_me001/statu s/894795724478701568 …"";;;;""894800234034982912"";https://twitter.com/gufydox/status/894800234034982912        "
";2017-08-08 06:25;0;1;""When other tribes are saying that we will have violence after the elections the KIKUYUS & KISIIS should lie low... http:// fb.me/1pn7apVCn"";;;;""894761553479610373"";https://twitter.com/KelvinJomo/status/894761553479610373       "
";2017-08-08 05:27;0;0;""""The past few days I have been thinking of my dad."" Was a targeted message to the Kikuyus who are rebelling against the crown. #Decision2017"";;;#Decision2017;""894746969536581632"";https://twitter.com/HassanGarat1/status/894746969536581632        "
