0
";2015-02-21 13:19;0;0;""Aty Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...' 󾌳󾌳"";;;;""569078889462550528"";https://twitter.com/Maina_Martini/status/569078889462550528        "
";2015-02-21 13:08;0;1;""Uzito "" @jacmuc : Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...'"""";;@jacmuc;;""569076103731650560"";https://twitter.com/YutMahn/status/569076103731650560        "
";2015-02-21 13:04;0;1;""Hehe RT @jacmuc : Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...'"";;@jacmuc;;""569075083353968640"";https://twitter.com/Brayo12/status/569075083353968640        "
";2015-02-21 13:03;0;1;""LOOOL "" @jacmuc : Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...'"""";;@jacmuc;;""569075011325206528"";https://twitter.com/Sammie_Alexus/status/569075011325206528        "
";2015-02-21 12:33;0;0;""tsk "" @jacmuc : Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...'"""";;@jacmuc;;""569067254517776384"";https://twitter.com/djscottkenya/status/569067254517776384        "
";2015-02-21 10:54;1;1;""Wolan "" @jacmuc : Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...'"""";;@jacmuc;;""569042539396894720"";https://twitter.com/Stivolah/status/569042539396894720        "
";2015-02-21 09:16;0;1;""“ @jacmuc : Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...'”"";;@jacmuc;;""569017913937674240"";https://twitter.com/Crazy254n/status/569017913937674240        "
";2015-02-21 09:16;1;1;""“ @jacmuc : Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...'”"";;@jacmuc;;""569017913388228608"";https://twitter.com/Crazy254n/status/569017913388228608        "
";2015-02-21 09:06;0;1;""Uzito "" @jacmuc Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale"""";;@jacmuc;;""569015298596085761"";https://twitter.com/Kaaru254/status/569015298596085761        "
";2015-02-21 09:04;1;1;""lol RT @jacmuc : Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...'"";;@jacmuc;;""569014860836687872"";https://twitter.com/254joey/status/569014860836687872        "
";2015-02-21 09:03;1;1;""Double usito"" @jacmuc : Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...'"""";;@jacmuc;;""569014573312970752"";https://twitter.com/ArabianPk/status/569014573312970752        "
";2015-02-21 09:00;1;1;""Smh @jacmuc Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale"";;@jacmuc;;""569013819844005888"";https://twitter.com/samm_sos/status/569013819844005888        "
";2015-02-21 08:49;554;153;""Kalenjins are the oldest tribe in Kenya. Why? You ask. Coz kila time story telling huanza na 'Hapo zamani za Kale...'"";;;;""569010986381910016"";https://twitter.com/jacmuc/status/569010986381910016        "
";2015-02-20 16:49;0;0;""70% of University of Eldoret workers are kalenjins  Isaack Melly is just a puppet looking for publicity Jinga kabsaa @RoberAlai"";;@RoberAlai;;""568769337210875905"";https://twitter.com/SamMacoha/status/568769337210875905       "
";2015-02-20 16:42;2;1;""Yesterday  Sen. Boni Khalwale tabled workforce data from of the institution. 70% are Kalenjins . ( which is explainable  UoE is hinter)"";;;;""568767536302575616"";https://twitter.com/Disembe/status/568767536302575616      "
";2015-02-20 10:40;0;1;""In case you missed it: Young Kalenjins are pessimistic about the outcome of the #ICC trial http:// bit.ly/1zxS7zJ"";;;#ICC;""568676501480218624"";https://twitter.com/HagueTrialsKEN/status/568676501480218624        "
";2015-02-20 07:46;1;0;""@situnyai Hallelujah!! Finally baba tells the kalenjins the brutal honesty  even the kalenjins are not ready for Ruto."";;@situnyai;;""568632848741220352"";https://twitter.com/Bgm254/status/568632848741220352       "
";2015-02-19 21:52;1;0;""Kalenjins are reasoning with their tribe instead of their brains #UniversityOfEldoret"";;;#UniversityOfEldoret;""568483218233679872"";https://twitter.com/cyprianotieno/status/568483218233679872        "
";2015-02-19 15:46;0;0;""@Kastodian depends with how you pronounce that if ""kelc"" those are veges but kales are kalenjins"";;@Kastodian;;""568391148332560384"";https://twitter.com/patricbensen/status/568391148332560384        "
";2015-02-19 14:12;0;0;""@rob_otis @bonimtetezi @kipmurkomen . are you sure the villagers are kalenjins only?? honestly?dont politize all kenyan tribes lives in eldy"";;@rob_otis @bonimtetezi @kipmurkomen;;""568367514398400512"";https://twitter.com/CheruiyotAlfie/status/568367514398400512       "
";2015-02-19 12:15;0;0;""guys talking of kalenjins instead of U.O.E .... are you not tribal??"";;;;""568337993142026240"";https://twitter.com/ndoro_KE/status/568337993142026240        "
";2015-02-19 11:05;0;0;""Kalenjins wanted this Kalenjins wanted that  Ya'll making this more tribal than it is  Not all Kalenjins are affiliated with UoE."";;;;""568320390331830272"";https://twitter.com/iLawi_/status/568320390331830272      "
";2015-02-19 10:35;5;0;""Kalenjins are currently testing the benefits of negative ethnicity? #KOTNewsAt9 #DigitalMigration"";;;#KOTNewsAt9 #DigitalMigration;""568312895416750080"";https://twitter.com/nyacachunga/status/568312895416750080        "
";2015-02-18 23:29;0;0;""@BoniMtetezi @kijanafulani @kipmurkomen tell him Bonny. Those kalenjins are so thick!!!"";;@BoniMtetezi @kijanafulani @kipmurkomen;;""568145385526579200"";https://twitter.com/MwitiMagambo/status/568145385526579200        "
";2015-02-18 22:27;0;0;""@kipmurkomen @BoniMtetezi kalenjins are living life no matter what you say  2017 still we will humble you"";;@kipmurkomen @BoniMtetezi;;""568129615652397056"";https://twitter.com/sang_wes/status/568129615652397056       "
";2015-02-18 22:23;0;0;""#Kalenjins (not all) are so #Thick so am not shocked by the #UniversityOfEldoret massacre!!! #KOTNewsAt9"";;;#Kalenjins #Thick #UniversityOfEldoret #KOTNewsAt9;""568128568129130498"";https://twitter.com/MwitiMagambo/status/568128568129130498        "
";2015-02-18 22:14;0;0;""@BoniMtetezi @kipmurkomen Am happy cos Kalenjins are not Kipsigis but Kipsigis are Kalenjins"";;@BoniMtetezi @kipmurkomen;;""568126352727138304"";https://twitter.com/Hillary_l/status/568126352727138304        "
";2015-02-18 22:12;34;17;""@kipmurkomen What exactly do you think you will benefit from inciting Kalenjins ? Am however glad they know you are in political napkins"";;@kipmurkomen;;""568125973327192064"";https://twitter.com/LeonLidigu/status/568125973327192064        "
";2015-02-18 21:54;0;0;""@SamuelNgarngar @BoniMtetezi @kipmurkomen We are not talking of others but this Kalenjin of University Eldoret assault on non kalenjins"";;@SamuelNgarngar @BoniMtetezi @kipmurkomen;;""568121481877696513"";https://twitter.com/silasbogonko/status/568121481877696513        "
";2015-02-18 20:33;0;1;""Murkomen defending Melly coz they are Kalenjins  Khalwale defending the Vice chancellor coz they are Luhyas......nkt"";;;;""568100886507081728"";https://twitter.com/LampardMutai/status/568100886507081728       "
";2015-02-18 18:31;1;0;""Most Kalenjins are tribal and violent. A very bad combination. This marriage of convenience should be done by 2017"";;;;""568070362908532737"";https://twitter.com/DonVictorSimon/status/568070362908532737        "
";2015-02-18 18:12;0;1;""Kabianga Uni students rioted coz deputy vc isn't Kalenjin  University Of Eldoret are chasing non- Kalenjins coz the vc isn't Kale"";;;;""568065621738577921"";https://twitter.com/krissmoris/status/568065621738577921       "
";2015-02-18 17:24;0;0;""@ndekejully @RobertAlai @kipmurkomen Kalenjins are the tribal violence engine starters thats why their leader is still in the Hague."";;@ndekejully @RobertAlai @kipmurkomen;;""568053541111246848"";https://twitter.com/danmilaw/status/568053541111246848        "
";2015-02-18 16:50;1;1;""All student leaders of UoE are Kalenjins . Because they populate the institution  others combined could not outvote them. #UniversityofEldoret"";;;#UniversityofEldoret;""568044889188868096"";https://twitter.com/paulsashalove/status/568044889188868096       "
";2015-02-18 16:43;0;0;""Coz They are not Kalenjins @KAANAtion : why are non-kalenjins being chased in Eldoret University?”"";;@KAANAtion;;""568043103409475584"";https://twitter.com/Crucialjun/status/568043103409475584        "
";2015-02-18 16:29;2;1;""Some chaotic dimwits at University of Eldoret does not license u to tag all Kalenjins as thugs. Some pple are born thugs regardless!"";;;;""568039531259269120"";https://twitter.com/TomBwana/status/568039531259269120        "
";2015-02-18 16:25;1;0;""@kipmurkomen villagers are chasing non Kalenjins from the University of Eldoret. seems you are not aware my digital senator"";;@kipmurkomen;;""568038691152789504"";https://twitter.com/ird_b/status/568038691152789504        "
";2015-02-18 16:01;0;0;""why are villagers chasing non kalenjins out of #eldoretuniversity where are @kipmurkomen @williamsruto @mandago"";;@kipmurkomen @williamsruto @mandago;#eldoretuniversity;""568032659001229312"";https://twitter.com/mukolwesammy/status/568032659001229312        "
";2015-02-18 15:17;0;0;""@Nyakango @BoniMtetezi @UKenyatta How did a protest against corruption change into ' Kalenjins are evicting non-kalenjins'? Be responsible."";;@Nyakango @BoniMtetezi @UKenyatta;;""568021610277548032"";https://twitter.com/KetterP/status/568021610277548032        "
";2015-02-18 14:38;0;0;""@LeftistPolitics All student leaders of UoE are Kalenjins . Because they populate the institution  others... http:// fb.me/7gxGKVzWa"";;@LeftistPolitics;;""568011788933062657"";https://twitter.com/MuthuiMkenya/status/568011788933062657       "
";2015-02-18 14:37;0;0;""Some of these kalenjins are naive AF!"";;;;""568011507218440192"";https://twitter.com/noonquincy/status/568011507218440192        "
";2015-02-18 14:33;0;0;""@C_NyaKundiH Lets just pray4kenya lam told non kalenjins students of #UniversityOfEldoret are stranded amid these chaos.its so painfully sad"";;@C_NyaKundiH;#UniversityOfEldoret;""568010383425978368"";https://twitter.com/NASA_WOTE_2017/status/568010383425978368       "
";2015-02-18 14:30;0;0;""Thought these people are in school to get civilized poor kalenjins of university of eldoret #KOTNewsAt9 #DigitalMigration"";;;#KOTNewsAt9 #DigitalMigration;""568009553532608512"";https://twitter.com/lazzomint/status/568009553532608512       "
";2015-02-18 14:16;4;0;""@C_NyaKundiH Am on the ground in University of Eldoret n Kalenjins are chasing esp Luos n Luhyas out of the place #universityofeldoretcrisis"";;@C_NyaKundiH;#universityofeldoretcrisis;""568006162530091008"";https://twitter.com/MOSSPIPER/status/568006162530091008        "
";2015-02-18 14:13;0;0;""===> RT @Dennis_Wechuli1 : @C_NyaKundiH Am on the ground in University of Eldoret and Kalenjins are chasing (cont) http:// wl.gs/t33nF"";;@Dennis_Wechuli1 @C_NyaKundiH;;""568005435300687872"";https://twitter.com/Soqie_says/status/568005435300687872        "
";2015-02-18 14:06;12;1;""@C_NyaKundiH Am on the ground in University of Eldoret and Kalenjins are chasing esp Luos and Luhyas out of the place @robertAlai"";;@C_NyaKundiH @robertAlai;;""568003691971792896"";https://twitter.com/Dennis_Wechuli1/status/568003691971792896        "
";2015-02-18 14:01;0;0;""@amerix @BoniMtetezi Kalenjins are always primitive when it comes to objective reasoning."";;@amerix @BoniMtetezi;;""568002375761448960"";https://twitter.com/danmilaw/status/568002375761448960        "
";2015-02-18 13:40;0;0;""@Bavon_kenya The rest of Kenyans are peaceful. Hope the Kalenjins will join the alliance of unity."";;@Bavon_kenya;;""567997119770075136"";https://twitter.com/silvanongacha/status/567997119770075136        "
";2015-02-18 13:33;0;0;""is this not nonentity in eldoret university more than tribalism does it means there are no kalenjins in this other versities in kenya"";;;;""567995426789593088"";https://twitter.com/mochamaamos/status/567995426789593088        "
";2015-02-18 13:22;3;0;""People should get their facts right.. At this point I have friends stuck inside UOE and they are Kalenjins .. and they aint chasing nobody.."";;;;""567992566941163520"";https://twitter.com/jchebichiy/status/567992566941163520        "
";2015-02-18 13:21;22;7;""All student leaders of UoE are Kalenjins . Because they populate the institution  others combined could not outvote them. #UniversityofEldoret"";;;#UniversityofEldoret;""567992173720944640"";https://twitter.com/Disembe/status/567992173720944640       "
";2015-02-18 13:20;0;0;""Tell this mfs RT @Teirrah_Mufc : Why are people so into the kalenjins striking    mention that corrupt VC too"";;@Teirrah_Mufc;;""567991920254976000"";https://twitter.com/megitta_/status/567991920254976000      "
";2015-02-18 13:08;1;0;"""" @leeeyo_ : What those Kalenjins are doing  it's like all Kikuyu people wakuje KU kufukuza non-kikuyus. Sad."" Kalenjins can be so stupid!"";;@leeeyo_;;""567989061526413312"";https://twitter.com/mwetich_/status/567989061526413312       "
";2015-02-18 13:08;1;0;""Why are people so into the kalenjins striking    mention that corrupt VC too"";;;;""567989038071881728"";https://twitter.com/Teirrah_Mufc/status/567989038071881728      "
";2015-02-18 13:07;0;0;""“ @leeeyo_ : What those Kalenjins are doing  it's like all Kikuyu people wakuje KU kufukuza non-kikuyus. Sad.”- K.U is in Nairobi county!!!"";;@leeeyo_;;""567988726556704769"";https://twitter.com/Erick_Mocha/status/567988726556704769       "
";2015-02-18 13:04;0;0;""What those Kalenjins are doing  it's like all Kikuyu people wakuje KU kufukuza non-kikuyus. Sad."";;;;""567988027282366465"";https://twitter.com/leeeyo_/status/567988027282366465       "
";2015-02-18 13:02;0;0;""@Kiplumet coz kalenjins are few in this list doesn't make a one tribe affair  don't be misled. pic.twitter.com/GipPuwNLgG"";;@Kiplumet;;""567987603573596160"";https://twitter.com/Harakajay/status/567987603573596160       "
";2015-02-18 12:58;0;1;""Students and sorrounding locals are chasing non kalenjins using arrows and bows pic.twitter.com/kAbxMeDtr2"";;;;""567986591765020672"";https://twitter.com/kurgat_emmanu/status/567986591765020672        "
";2015-02-18 12:51;0;0;""Kalenjins and Senator Isaack Melly are against the new appointments made by The VC Madam Teresa Akenga."";;;;""567984623000682496"";https://twitter.com/SabatoSebastian/status/567984623000682496        "
";2015-02-18 12:32;0;0;""#Kalenjins are the nicest people I have interacted with in my line of work."";;;#Kalenjins;""567979848049803266"";https://twitter.com/Sirrickoz/status/567979848049803266        "
";2015-02-18 12:08;1;0;""@mohajichopevu @kipmurkomen all kalenjins are now taning against ali can you give mohammed peace of mind @ktntv @makuluhapakule"";;@mohajichopevu @kipmurkomen @ktntv @makuluhapakule;;""567973921124945920"";https://twitter.com/walterozembo/status/567973921124945920        "
";2015-02-18 11:27;0;0;""I now know why majority of noisemakers are kalenjins (not all but a bigger percentage) have no right to make independent decisions"";;;;""567963501823692800"";https://twitter.com/patricbensen/status/567963501823692800        "
";2015-02-18 10:41;0;0;""@BasilShuiski @RobertAlai were those appointees get there on merit or coz of their communities kalenjins are hardest pple to live with #uoel"";;@BasilShuiski @RobertAlai;#uoel;""567951946046418944"";https://twitter.com/OpijahMelvin/status/567951946046418944        "
";2015-02-17 11:22;1;0;""So non kalenjins are being chased away from #UOE ? Are they aware that rutos case is still at the hague?"";;;#UOE;""567600042039836672"";https://twitter.com/Tintoidrissou/status/567600042039836672        "
";2015-02-17 10:40;1;0;""Young Kalenjins are pessimistic about the outcome of the #ICC trial http:// bit.ly/1zxS7zJ"";;;#ICC;""567589364033921024"";https://twitter.com/HagueTrialsKEN/status/567589364033921024        "
";2015-02-16 16:48;1;0;""@eddykyp @alphak630 @enockwama @susankendi13 @theveon about a crazy idea that we Kalenjins are jews & origin of the black race."";;@eddykyp @alphak630 @enockwama @susankendi13 @theveon;;""567319613063856128"";https://twitter.com/__Kipling/status/567319613063856128        "
";2015-02-13 22:14;0;0;""Kalenjins are one of the lost tribes of Israel. We are Israelites."";;;;""566314608395575297"";https://twitter.com/__Kipling/status/566314608395575297        "
";2015-02-12 22:33;0;0;""Kalenjins are told RAO fixed Ruto and they believ...Luos are duped any Kajwang opponent is a Jubilee mole.and they vote him in #SMDH"";;;#SMDH;""565956799518371841"";https://twitter.com/mtemi_bin_fatma/status/565956799518371841        "
";2015-02-09 18:16;0;0;""@JuicyFile you are not all the kalenjins l am one of them and prefer Raila more than even Ruto"";;@JuicyFile;;""564805054939402240"";https://twitter.com/SOchoki/status/564805054939402240        "
";2015-02-04 13:16;0;1;""Nice "" @jacmuc : Kalenjins are so jovial  they don't do just a few kilometers  they do big sMiles"""";;@jacmuc;;""562917606999744513"";https://twitter.com/__Munene/status/562917606999744513      "
";2015-02-04 13:15;0;1;""Kalenjins are so jovial  they don't do just a few kilometers  they do big sMiles"";;;;""562917325440286720"";https://twitter.com/jacmuc/status/562917325440286720      "
";2015-01-30 12:02;0;0;""90% of wrong numbers are by kalenjins ..and they never even say hello.They go straight to two minute sentences."";;;;""561087110917419008"";https://twitter.com/janetsheerowh/status/561087110917419008        "
";2015-01-29 11:01;0;0;""Chaos in Narok town as fears of ethnic violence rising. Kalenjins are said to be targeted."";;;;""560709424663506944"";https://twitter.com/sayafrica/status/560709424663506944        "
";2015-01-29 01:02;0;0;""Raila Amolo Odinga MUST travel to the Hague and help William Ruto.. kalenjins are our brothers and its time we... http:// fb.me/3ulKoWsOm"";;;;""560558476360159232"";https://twitter.com/ErickOkoth/status/560558476360159232        "
";2015-01-28 23:44;0;0;""maasai leaders are biggest tribalist in Kenyan  they keep telling their people Narok is their land not theirs ( Kalenjins )"";;;;""560538969684070400"";https://twitter.com/Tembzkembz/status/560538969684070400       "
";2015-01-28 20:48;0;0;""@InsecurityKE @C_Ny This coming election the Kikuyus  kalenjins communities are going to be wiser &will shook the nation by voting for Raila."";;@InsecurityKE @C_Ny;;""560494579171217409"";https://twitter.com/Bgm254/status/560494579171217409       "
";2015-01-27 21:54;0;0;"""" @BasilShuiski : So some kalenjins are defending keter melodramatic behavior tribalism in action.""you the real tribalist"";;@BasilShuiski;;""560148912636706816"";https://twitter.com/olly_sam_m/status/560148912636706816        "
";2015-01-27 21:46;0;0;""So some kalenjins are defending keter melodramatic behavior tribalism in action."";;;;""560146960737656833"";https://twitter.com/BasilShuiski/status/560146960737656833        "
";2015-01-27 12:13;0;0;""To us we know them as Gold Diggers but to Kalenjins they are 'Coal Tikas'"";;;;""560002645197615105"";https://twitter.com/RASHADz_/status/560002645197615105        "
";2015-01-26 16:50;0;0;""""@ershards: @sirngure so only kikuyus and kalenjins are qualified?@Aswo_Moli @BoniMtetezi"" √√√√√√√"";;@ershards @sirngure @Aswo_Moli @BoniMtetezi;;""559710092992331776"";https://twitter.com/Asamoh_/status/559710092992331776        "
";2015-01-26 15:07;0;0;""Kenyans are http:// pretenders.How can the Kalenjins defend CORRUPTION LANDLORD?Fight corruption from infront. #Keter"";;;#Keter;""559683938550304768"";https://twitter.com/ambmuoki/status/559683938550304768        "
";2015-01-25 23:30;0;0;""UHURU  get rid of KALENJINs and URP  they are soiling your name - MOI’s in law says http://www. kenyan-post.com/2015/01/uhuru- get-rid-of-kalenjins-and-urp-they.html … via @TheKenyanPost"";;@TheKenyanPost;;""559448184317943808"";https://twitter.com/TheKenyanPost/status/559448184317943808      "
";2015-01-25 21:46;0;0;""Kalenjins are trendsetters  It was #NgiluSinghJokes - private developer   now it is Keter-..... #uncontainable"";;;#NgiluSinghJokes #uncontainable;""559422029414551552"";https://twitter.com/dkeematt/status/559422029414551552     "
";2015-01-25 18:36;0;0;""UHURU  get rid of KALENJINs and URP  they are soiling your name - MOI’s in law says http://www. kenyan-post.com/2015/01/uhuru- get-rid-of-kalenjins-and-urp-they.html … via @TheKenyanPost"";;@TheKenyanPost;;""559374175026950146"";https://twitter.com/TheKenyanPost/status/559374175026950146      "
";2015-01-25 18:24;0;0;""If KIKUYU ladies are toyota LUOS are isuzu KAMBAS are mitsubishi then KALENJINS are which model?"";;;;""559371152213430272"";https://twitter.com/DennohtheDj/status/559371152213430272        "
";2015-01-25 16:25;4;0;""@mariahsudi Every organ has its own mind~~~ask Kalenjins why they are fast runners  the answer kila Mara is we running from the Kikuyus."";;@mariahsudi;;""559341307735605250"";https://twitter.com/Bgm254/status/559341307735605250       "
";2015-01-25 15:05;0;0;""@CleophasR we are Kalenjins man who believe in phrase"" iko samis murian kobo kot nebo"""";;@CleophasR;;""559321267447541760"";https://twitter.com/KiplaWalters/status/559321267447541760        "
";2015-01-25 15:00;0;0;""It seems Kenya is being messed up by Kalenjins and Indians. Kikuyus are just tribal but these guys are fucking us all. #AlfredKeter"";;;#AlfredKeter;""559319992361943041"";https://twitter.com/fndeta/status/559319992361943041        "
";2015-01-25 14:27;0;0;""It's a pity that KOT are now targeting #Kalenjins in online vitriol. First was Ruto now Keter. What happened to #WeareOne ? #StanTweets"";;;#Kalenjins #WeareOne #StanTweets;""559311528739233792"";https://twitter.com/ArapDoyo/status/559311528739233792        "
";2015-01-25 14:11;0;1;""@kellywaweru @AnonymousKenya1 @Olez By next election the Kikuyus and Kalenjins are going to be embarrassed of this silliness and farcical."";;@kellywaweru @AnonymousKenya1 @Olez;;""559307636102139905"";https://twitter.com/Bgm254/status/559307636102139905        "
";2015-01-24 19:11;8;0;""My neighbors are Kalenjins . I've heard them talk shit about me countless times. I'll surprise them soon during the plot gatherings"";;;;""559020685507719168"";https://twitter.com/Abdulsamad254/status/559020685507719168        "
";2015-01-24 15:30;0;0;""UHURU  get rid of KALENJINs and URP  they are soiling your name - MOI’s in law says http://www. kenyan-post.com/2015/01/uhuru- get-rid-of-kalenjins-and-urp-they.html … via @TheKenyanPost"";;@TheKenyanPost;;""558964964031860738"";https://twitter.com/TheKenyanPost/status/558964964031860738      "
";2015-01-24 10:30;0;0;""UHURU  get rid of KALENJINs and URP  they are soiling your name - MOI’s in law says http://www. kenyan-post.com/2015/01/uhuru- get-rid-of-kalenjins-and-urp-they.html … via @TheKenyanPost"";;@TheKenyanPost;;""558889500156235776"";https://twitter.com/TheKenyanPost/status/558889500156235776      "
";2015-01-24 07:55;1;1;""DAILY POST: UHURU  get rid of KALENJINs and URP  they are soiling your name - MOI’s in law says http://www. kenyan-post.com/2015/01/uhuru- get-rid-of-kalenjins-and-urp-they.html … via @TheKenyanPost"";;@TheKenyanPost;;""558850551849701376"";https://twitter.com/HaroldKinyanjui/status/558850551849701376      "
";2015-01-23 21:53;0;0;""@wetangulam and any time yu open ua mouth these two tribes(kikuyus  Kalenjins ) are the cause of every problem why do yu hate us?"";;@wetangulam;;""558699142240022530"";https://twitter.com/danielmwangi856/status/558699142240022530     "
";2015-01-23 18:39;0;0;""Luos are busy collecting Tittles  Kalenjins are busy collecting tittle deeds"";;;;""558650136776409088"";https://twitter.com/chris_kirubae/status/558650136776409088       "
";2015-01-23 18:30;0;0;""UHURU  get rid of KALENJINs and URP  they are soiling your name - MOI’s in law says http://www. kenyan-post.com/2015/01/uhuru- get-rid-of-kalenjins-and-urp-they.html … via @TheKenyanPost"";;@TheKenyanPost;;""558647920044437504"";https://twitter.com/TheKenyanPost/status/558647920044437504      "
";2015-01-23 15:45;0;0;""ARE LUOS CONNECTED TO KALENJINS - #KisumuNews http:// tinyurl.com/k8skq4s"";;;#KisumuNews;""558606421328420864"";https://twitter.com/KisumuNews/status/558606421328420864        "
";2015-01-23 15:32;0;0;""DAILY POST: UHURU  get rid of KALENJINs and URP  they are soiling your name - MOI’s in law says http://www. kenyan-post.com/2015/01/uhuru- get-rid-of-kalenjins-and-urp-they.html …"";;;;""558603180863660034"";https://twitter.com/situnyai/status/558603180863660034      "
";2015-01-22 21:18;4;0;""some asshole hapa is tring to sell my old man flowers to take home to my mum he doesnt know kalenjins are the most unromantic men in kenya"";;;;""558327863309762564"";https://twitter.com/kibetkenneth/status/558327863309762564        "
";2015-01-21 00:58;1;1;""@Mutuku1969J @bettywaitherero @HusseinSalatFly The worst land grabbers are the macho kavu came to the game lately am talking to u kalenjins"";;@Mutuku1969J @bettywaitherero @HusseinSalatFly;;""557658396481302529"";https://twitter.com/Bgm254/status/557658396481302529       "
";2015-01-19 11:39;3;0;"""" @droid254 : "" @s_nakhone : One wonders  what? "" @surum_ : We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """"""”"" pic.twitter.com/RiNmQfBnrY """";;@droid254 @s_nakhone @surum_ @Tallboy6;#KOT;""557095019279298562"";https://twitter.com/s_nakhone/status/557095019279298562       "
";2015-01-19 11:33;3;2;"""" @s_nakhone : One wonders  what? "" @surum_ : We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """"""”"" pic.twitter.com/wxRfmzHOlH"";;@s_nakhone @surum_ @Tallboy6;#KOT;""557093586316296192"";https://twitter.com/droid254/status/557093586316296192       "
";2015-01-19 11:29;1;0;""How do u even start saying that most of the tweeps are kalenjins ? ..its quite absurd ignorant stupid uncouth!! Does twitter use kale?"";;;;""557092360296095744"";https://twitter.com/Kimuzi_/status/557092360296095744     "
";2015-01-19 11:22;4;1;""Hehee""@AM_pawiTusH: hehehe "" @_blazeKE : Hahaha @s_nakhone : One wonders  what? "" @surum_ : We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """""""""";;@AM_pawiTusH @_blazeKE @s_nakhone @surum_ @Tallboy6;#KOT;""557090763704926208"";https://twitter.com/LampardMutai/status/557090763704926208       "
";2015-01-19 11:21;3;1;""Hahaha @s_nakhone : One wonders  what? "" @surum_ : We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """"""”"";;@s_nakhone @surum_ @Tallboy6;#KOT;""557090532028325888"";https://twitter.com/Brianmbunde/status/557090532028325888       "
";2015-01-19 11:19;3;1;""hehehe "" @_blazeKE : Hahaha @s_nakhone : One wonders  what? "" @surum_ : We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """""""";;@_blazeKE @s_nakhone @surum_ @Tallboy6;#KOT;""557089862923599873"";https://twitter.com/YutMahn/status/557089862923599873       "
";2015-01-19 10:54;2;0;""oo+++ "" @eddykyp @el_allano @surum_ @tallboy6 Well said "" @El_Allano : Ochei!!"" @ surum_ We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """";;@eddykyp @el_allano @surum_ @tallboy6 @El_Allano @ @Tallboy6;#KOT;""557083665466130432"";https://twitter.com/ndoro_KE/status/557083665466130432        "
";2015-01-19 10:48;4;0;""I disagree with those statistics "" @El_Allano : Ochei!!"" @surum_ We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """""";;@El_Allano @surum_ @Tallboy6;#KOT;""557082096850976768"";https://twitter.com/IAMKEVINCARTER/status/557082096850976768        "
";2015-01-19 10:45;3;0;""Well said "" @El_Allano : Ochei!!"" @surum_ We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """";;@El_Allano @surum_ @Tallboy6;#KOT;""557081310351867904"";https://twitter.com/eddykyp/status/557081310351867904        "
";2015-01-19 10:33;3;1;""Hahaha @s_nakhone : One wonders  what? "" @surum_ : We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """""";;@s_nakhone @surum_ @Tallboy6;#KOT;""557078262384689152"";https://twitter.com/B3laze/status/557078262384689152       "
";2015-01-19 07:31;2;0;""One wonders  what? "" @surum_ : We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """";;@surum_ @Tallboy6;#KOT;""557032572417769472"";https://twitter.com/s_nakhone/status/557032572417769472       "
";2015-01-19 07:31;2;0;""Ochei!!"" @surum_ We rule RT @Tallboy6 : 85% of #KOT are Kalenjins """";;@surum_ @Tallboy6;#KOT;""557032558852968448"";https://twitter.com/El_allano/status/557032558852968448        "
";2015-01-19 07:28;1;0;""We rule RT @Tallboy6 : 85% of #KOT are Kalenjins"";;@Tallboy6;#KOT;""557031788221333504"";https://twitter.com/surum_/status/557031788221333504        "
";2015-01-19 00:18;1;0;""We kaka mutai ha represent wakale wote cool ur heels @Tallboy6 : 85% of #KOT are Kalenjins """";;@Tallboy6;#KOT;""556923623945281536"";https://twitter.com/B3laze/status/556923623945281536        "
